"ID","Data/Hora","Status","Módulo","Observação","Utilizador"
"22","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'mauri'.","mauri"
"23","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"24","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"25","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"26","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'mauri'.","mauri"
"27","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'mauri'.","mauri"
"28","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'api_gateway'.","api_gateway"
"29","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"30","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'convidado_01'.","convidado_01"
"31","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"32","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"33","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"34","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'admin'.","admin"
"35","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"36","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'admin'.","admin"
"37","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"38","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"39","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"40","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"41","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"42","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"43","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"44","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"45","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'api_gateway'.","api_gateway"
"46","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'api_gateway'.","api_gateway"
"47","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"48","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"49","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"50","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'convidado_01'.","convidado_01"
"51","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'mauri'.","mauri"
"52","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"53","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'convidado_01'.","convidado_01"
"54","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'ana_silva'.","ana_silva"
"55","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'convidado_01'.","convidado_01"
"56","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"57","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"58","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"59","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'ana_silva'.","ana_silva"
"60","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"61","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'mauri'.","mauri"
"62","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'admin'.","admin"
"63","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"64","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"65","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"66","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"67","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'convidado_01'.","convidado_01"
"68","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'admin'.","admin"
"69","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"70","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'convidado_01'.","convidado_01"
"71","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"72","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'admin'.","admin"
"73","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'admin'.","admin"
"74","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"75","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"76","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"77","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'nuno_gomes'.","nuno_gomes"
"78","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"79","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'admin'.","admin"
"80","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'api_gateway'.","api_gateway"
"81","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"82","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"83","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"84","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"85","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"86","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'nuno_gomes'.","nuno_gomes"
"87","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'admin'.","admin"
"88","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"89","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"90","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'mauri'.","mauri"
"91","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"92","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'ana_silva'.","ana_silva"
"93","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'convidado_01'.","convidado_01"
"94","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'ana_silva'.","ana_silva"
"95","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'admin'.","admin"
"96","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"97","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"98","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'convidado_01'.","convidado_01"
"99","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"100","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'convidado_01'.","convidado_01"
"101","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"102","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"103","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'api_gateway'.","api_gateway"
"104","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"105","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"106","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"107","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"108","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'ana_silva'.","ana_silva"
"109","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"110","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"111","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'mauri'.","mauri"
"112","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'ana_silva'.","ana_silva"
"113","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'nuno_gomes'.","nuno_gomes"
"114","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'mauri'.","mauri"
"115","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"116","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'ana_silva'.","ana_silva"
"117","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"118","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'api_gateway'.","api_gateway"
"119","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'ana_silva'.","ana_silva"
"120","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'mauri'.","mauri"
"121","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"122","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"123","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"124","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'admin'.","admin"
"125","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'mauri'.","mauri"
"126","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'admin'.","admin"
"127","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"128","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"129","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"130","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'nuno_gomes'.","nuno_gomes"
"131","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"132","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Sessão expirada pelo utilizador 'convidado_01'.","convidado_01"
"133","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'ana_silva'.","ana_silva"
"134","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"135","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"136","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"137","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'api_gateway'.","api_gateway"
"138","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'ana_silva'.","ana_silva"
"139","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"140","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'convidado_01'.","convidado_01"
"141","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"142","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"143","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"144","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'admin'.","admin"
"145","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'api_gateway'.","api_gateway"
"146","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"147","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'admin'.","admin"
"148","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"149","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'admin'.","admin"
"150","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'mauri'.","mauri"
"151","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"152","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'convidado_01'.","convidado_01"
"153","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'api_gateway'.","api_gateway"
"154","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'api_gateway'.","api_gateway"
"155","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'admin'.","admin"
"156","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'mauri'.","mauri"
"157","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"158","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'admin'.","admin"
"159","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'nuno_gomes'.","nuno_gomes"
"160","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'mauri'.","mauri"
"161","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"162","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'admin'.","admin"
"163","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'convidado_01'.","convidado_01"
"164","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"165","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'mauri'.","mauri"
"166","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'ana_silva'.","ana_silva"
"167","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'nuno_gomes'.","nuno_gomes"
"168","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'convidado_01'.","convidado_01"
"169","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"170","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'convidado_01'.","convidado_01"
"171","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'convidado_01'.","convidado_01"
"172","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"173","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"174","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"175","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'api_gateway'.","api_gateway"
"176","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'admin'.","admin"
"177","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"178","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"179","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"180","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'api_gateway'.","api_gateway"
"181","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"182","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"183","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Sessão expirada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"184","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"185","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'admin'.","admin"
"186","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"187","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'nuno_gomes'.","nuno_gomes"
"188","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"189","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"190","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'mauri'.","mauri"
"191","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'ana_silva'.","ana_silva"
"192","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'mauri'.","mauri"
"193","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'api_gateway'.","api_gateway"
"194","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"195","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'convidado_01'.","convidado_01"
"196","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"197","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"198","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"199","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'admin'.","admin"
"200","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'convidado_01'.","convidado_01"
"201","2026-07-13 18:48:54","INFO","AUTENTICACAO","Sessão expirada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"202","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'api_gateway'.","api_gateway"
"203","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"204","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'mauri'.","mauri"
"205","2026-07-13 18:48:54","CRITICO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"206","2026-07-13 18:48:54","INFO","AUTENTICACAO","Login efetuado com sucesso pelo utilizador 'api_gateway'.","api_gateway"
"207","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"208","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'api_gateway'.","api_gateway"
"209","2026-07-13 18:48:54","INFO","AUTENTICACAO","Tentativa de brute-force bloqueada pelo utilizador 'gestor_seguranca'.","gestor_seguranca"
"210","2026-07-13 18:48:54","INFO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'ana_silva'.","ana_silva"
"211","2026-07-13 18:48:54","ATENCAO","AUTENTICACAO","Falha na palavra-passe pelo utilizador 'convidado_01'.","convidado_01"
